Linha,Processo,Nome_Proponente,Instituicao,Nota_Final,Comite,Area_Conhecimento,Parecer_Comite,Resultado_Final,Valor_Aprovado
1,441295/2026-6,LUIS RICARDO SILVA QUEIROZ Universidade Federal da Paraíba,,"9,00",AC,Artes,Recomendada,Aprovada,"R$ 45.866,00"
1,440461/2026-0,CLAUDIA LAGO Universidade de São Paulo,,"9,94",AC,Comunicação,Recomendada,Aprovada,"R$ 40.000,00"
1,460236/2025-3,THIAGO HENRIQUE BRAGATO BARROS Universidade Federal do Rio Grande do Sul,,"9,89",AC,Ciência da Informação,Recomendada,Aprovada,"R$ 20.000,00"
1,441050/2026-3,WILSON APARECIDO COSTA DE AMORIM Universidade de São Paulo,,"8,50",AE,Administração,Recomendada,Aprovada,"R$ 10.815,00"
1,441094/2026-0,JOSIVANIA SILVA FARIAS Universidade de Brasília,,"8,89",AE,Administração,Recomendada,Aprovada,"R$ 26.000,00"
1,440490/2026-0,VALTER CARVALHO DE ANDRADE JUNIOR Universidade Federal de Lavras,,"9,44",AG,Agronomia,Recomendada,Aprovada,"R$ 30.000,00"
1,440822/2026-2,LEO RUFATO Universidade do Estado de Santa Catarina,,"9,11",AG,Agronomia,Recomendada,Aprovada,"R$ 30.000,00"
1,441303/2026-9,ADALBERTO LUIS VAL Instituto Nacional de Pesquisas da Amazônia,,"10,00",AQ,Recursos Pesqueiros e Engenharia de Pesca,Recomendada,Aprovada,"R$ 50.000,00"
1,440904/2026-9,LINDOMAR JOSE PENA Fundação Oswaldo Cruz,,"9,82",BI,Biotecnologia,Recomendada,Aprovada,"R$ 60.000,00"
1,440218/2026-8,ROGER KREUTZ IMMICH Universidade Federal do Rio Grande do Norte,,"9,00",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 10.000,00"
1,441102/2026-3,DEBORA CHRISTINA MUCHALUAT SAADE Universidade Federal Fluminense,,"9,89",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 15.000,00"
1,440995/2026-4,IVAN CESAR RIBEIRO Universidade Federal de São Paulo,,"9,33",CS,Direito,Recomendada,Aprovada,"R$ 18.000,00"
1,440083/2026-5,PAULO ANDRE NIEDERLE Universidade Federal do Rio Grande do Sul,,"8,89",CS,Sociologia,Recomendada,Aprovada,"R$ 30.000,00"
1,440808/2026-0,HOLMER SAVASTANO JUNIOR Universidade de São Paulo,,"9,94",EC,Engenharia Civil,Recomendada,Aprovada,"R$ 30.000,00"
1,440163/2026-9,CAMILO ARTURO RODRIGUEZ DIAZ Universidade Federal do Espírito Santo,,"8,22",EE,Engenharia Elétrica,Recomendada,Aprovada,"R$ 29.000,00"
1,440475/2026-0,CARLOS EDUARDO PANTOJA Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,,"8,11",EE,"Robótica, Mecatrônica e Automação",Recomendada,Aprovada,"R$ 25.000,00"
1,440987/2026-1,LEANDRO BUSS BECKER Universidade Federal de Santa Catarina,,"8,56",EE,"Robótica, Mecatrônica e Automação",Recomendada,Aprovada,"R$ 31.000,00"
1,440704/2026-0,CRISTIANO AKAMINE Universidade Presbiteriana Mackenzie,,"7,00",EE,Engenharia Elétrica,Recomendada,Aprovada,"R$ 25.000,00"
1,440811/2026-0,JOSE LUIS GUEDES DOS SANTOS Universidade Federal de Santa Catarina,,"9,44",EF,Enfermagem,Recomendada,Aprovada,"R$ 30.000,00"
1,440780/2026-8,JOAO VITOR CAMPOS E SILVA Instituto Juruá,,"7,78",EL,Ecologia,Recomendada,Aprovada,"R$ 10.500,00"
1,440813/2026-3,RAMIRO GUSTAVO RAMIREZ CAMACHO Universidade Federal da Integração Latino-Americana,,"9,40",EM,Engenharia Mecânica,Recomendada,Aprovada,"R$ 7.250,00"
1,440399/2026-2,JOSE DANIEL BIASOLI DE MELLO SOCIEDADE BRASILEIRA DE PESQUISA EM MATERIAIS SBPMAT,,"9,60",EM,Engenharia Mecânica,Recomendada,Aprovada,"R$ 14.500,00"
1,440176/2026-3,EMILIO CARLOS NELLI SILVA Universidade de São Paulo,,"10,00",EM,Engenharia Mecânica,Recomendada,Aprovada,"R$ 29.000,00"
1,440563/2026-7,LUIS GONZAGA TRABASSO SENAI - Departamento Regional de Minas Gerais,,"9,50",EM,Engenharia Mecânica,Recomendada,Aprovada,"R$ 7.250,00"
1,440287/2026-0,HENRIQUE SIMAS Universidade Federal de Santa Catarina,,"9,99",EM,Engenharia Mecânica,Recomendada,Aprovada,"R$ 29.000,00"
1,440371/2026-0,HELCIO RANGEL BARRETO ORLANDE Universidade Federal do Rio de Janeiro,,"9,70",EM,Engenharia Mecânica,Recomendada,Aprovada,"R$ 7.250,00"
1,441255/2026-4,REGIO DOS SANTOS GOMES COMISSAO NACIONAL DE ENERGIA NUCLEAR,,"9,72",EN,Engenharia Nuclear,Recomendada,Aprovada,"R$ 30.000,00"
1,440663/2026-1,HAROLDO DE ARAUJO PONTE Universidade Federal do Paraná,,"7,78",EQ,Engenharia Química,Recomendada,Aprovada,"R$ 8.000,00"
1,440946/2026-3,TIAGO DEBARBA Universidade Federal do Rio Grande do Norte,,"8,72",FA,Física,Recomendada,Aprovada,"R$ 15.000,00"
1,440866/2026-0,ROGERIO ROSENFELD Universidade Estadual Paulista Júlio de Mesquita Filho,,"10,00",FA,Física,Recomendada,Aprovada,"R$ 60.000,00"
1,440030/2026-9,MAURO LUCIANO BAESSO Universidade Estadual de Maringá,,"9,11",FA,Física,Recomendada,Aprovada,"R$ 25.000,00"
1,441150/2026-8,MIRIAN LIZA ALVES FORANCELLI PACHECO Universidade Federal de São Carlos,,"9,00",GC,Geociências,Recomendada,Aprovada,"R$ 35.945,65"
1,440245/2026-5,GIORGIO BASILICI Universidade Estadual de Campinas,,"8,89",GC,Geociências,Recomendada,Aprovada,"R$ 17.972,83"
1,440655/2026-9,ALINE FREDERICO Universidade de São Paulo,,"8,89",LL,Letras,Recomendada,Aprovada,"R$ 20.800,00"
1,440398/2026-6,PLINIO ALMEIDA BARBOSA Universidade Estadual de Campinas,,"9,78",LL,Lingüística,Recomendada,Aprovada,"R$ 130.000,00"
1,440149/2026-6,PAULO SERGIO MARQUES DOS SANTOS UNIVERSIDADE FEDERAL DO DELTA DO PARNAÍBA,,"9,61",MA,Matemática,Recomendada,Aprovada,"R$ 25.000,00"
1,440026/2026-1,HELENA MARIA MARCOLLA ARAUJO Universidade Federal do Rio de Janeiro,,"8,94",MF,Morfologia,Recomendada,Aprovada,"R$ 10.000,00"
1,440901/2026-0,MARCELO TEIXEIRA DOS SANTOS SENAI - Departamento Regional de Santa Catarina,,"8,11",MM,Engenharia de Materiais e Metalúrgica,Recomendada,Aprovada,"R$ 20.000,00"
1,440344/2026-3,DANIELA BECKER Universidade do Estado de Santa Catarina,,"9,72",MM,Engenharia de Materiais e Metalúrgica,Recomendada,Aprovada,"R$ 35.000,00"
1,440520/2026-6,ELIANE DE OLIVEIRA FERREIRA Universidade Federal do Rio de Janeiro,,"10,00",MP,Microbiologia,Recomendada,Aprovada,"R$ 35.000,00"
1,440815/2026-6,RONALDO VALDIR BRIANI Universidade Estadual Paulista Júlio de Mesquita Filho,,"8,39",MS,Fisioterapia e Terapia Ocupacional,Recomendada,Aprovada,"R$ 20.000,00"
1,440442/2026-5,VIVIAN PETERSEN WAGNER Universidade de São Paulo,,"10,00",OD,Odontologia,Recomendada,Aprovada,"R$ 50.000,00"
1,440499/2026-7,ANTONIO CARLOS BENDER BURTOLOSO Universidade de São Paulo,,"9,80",QU,Química,Recomendada,Aprovada,"R$ 18.000,00"
1,460120/2025-5,FERNANDO DE CARVALHO DA SILVA Universidade Federal Fluminense,,"10,00",QU,Química,Recomendada,Aprovada,"R$ 24.000,00"
1,440338/2026-3,HUBER RIZZO Universidade Federal Rural de Pernambuco,,"9,28",VT,Medicina Veterinária,Recomendada,Aprovada,"R$ 15.000,00"
1,440957/2026-5,ALEXANDRE REIS PERCEQUILLO Universidade de São Paulo,,"9,67",ZO,Zoologia,Recomendada,Aprovada,"R$ 57.600,00"
2,440983/2026-6,ELIANE SILVEIRA GONCALVES Universidade Federal do Amazonas,,"9,22",AC,Ciência da Informação,Recomendada,Aprovada,"R$ 13.500,00"
2,440858/2026-7,JANICE MARTINS SITYA APPEL Universidade Federal do Rio Grande,,"9,06",AC,Artes,Recomendada,Aprovada,"R$ 50.229,00"
2,460019/2025-2,SUZETE VENTURELLI,,"8,06",AC,Artes,Recomendada,Aprovada,"R$ 10.000,00"
2,441271/2026-0,MARIA MARY FERREIRA Universidade Federal do Maranhão,,"8,28",AC,Ciência da Informação,Recomendada,Aprovada,"R$ 10.000,00"
2,440207/2026-6,MARIANNA ZATTAR BARRA RIBEIRO Fundação Oswaldo Cruz,,"8,00",AC,Ciência da Informação,Recomendada,Aprovada,"R$ 8.000,00"
2,440556/2026-0,IVANA APARECIDA BORGES LINS Universidade Federal da Bahia,,"9,33",AC,Ciência da Informação,Recomendada,Aprovada,"R$ 13.500,00"
2,460146/2025-4,ADIL GIOVANNI LEPRI Universidade Federal da Bahia,,"9,49",AC,Comunicação,Recomendada,Aprovada,"R$ 30.000,00"
2,440395/2026-7,KATYA SOUZA GUALTER Associação Nacional de Pesquisadores em Dança,,"9,11",AC,Artes,Recomendada,Aprovada,"R$ 39.905,00"
2,441251/2026-9,MARIA REGINA EMERY QUITES Universidade Federal do Espírito Santo,,"7,28",AC,Artes,Recomendada,Aprovada,"R$ 8.000,00"
2,441232/2026-4,MAGNO MORAES MELLO Universidade Federal de Minas Gerais,,"7,33",AC,Artes,Recomendada,Aprovada,"R$ 8.000,00"
2,440177/2026-0,LUIZ SERGIO DA CRUZ DE OLIVEIRA Universidade Federal Fluminense,,"8,44",AC,Artes,Recomendada,Aprovada,"R$ 10.000,00"
2,440300/2026-6,ELINALDO DA SILVA MEIRA Universidade Federal de Goiás,,"8,39",AC,Artes,Recomendada,Aprovada,"R$ 10.000,00"
2,440479/2026-6,PEDRO AGUIAR Universidade Federal Fluminense,,"9,47",AC,Comunicação,Recomendada,Aprovada,"R$ 29.000,00"
2,440391/2026-1,ROGERIO CHRISTOFOLETTI Universidade Federal de Santa Catarina,,"9,78",AC,Comunicação,Recomendada,Aprovada,"R$ 30.000,00"
2,440856/2026-4,PAULA CARINA DE ARAUJO Universidade Federal do Paraná,,"9,39",AC,Ciência da Informação,Recomendada,Aprovada,"R$ 14.500,00"
2,440528/2026-7,CRISTINA ROLIM WOLFFENBUTTEL Universidade Estadual do Rio Grande do Sul,,"8,33",AC,Artes,Recomendada,Aprovada,"R$ 8.000,00"
2,441238/2026-2,TAINA MARIA MAGALHAES FACANHA Universidade do Estado do Pará,,"7,56",AC,Artes,Recomendada,Aprovada,"R$ 8.000,00"
2,441116/2026-4,MARIO ANDRE WANDERLEY OLIVEIRA Universidade Federal de Sergipe,,"7,78",AC,Artes,Recomendada,Aprovada,"R$ 8.000,00"
2,441007/2026-0,VANILDO MOUSINHO MARINHO Associação Nacional de Pesquisa e Pós-Graduação em Música,,"9,94",AC,Artes,Recomendada,Aprovada,"R$ 55.000,00"
2,441131/2026-3,MARIA LUIZA SANTOS BARBOSA Universidade Federal de Sergipe,,"7,22",AC,Artes,Recomendada,Aprovada,"R$ 8.000,00"
2,440751/2026-8,ANA GUIOMAR REGO SOUZA Universidade Federal de Goiás,,"8,44",AC,Artes,Recomendada,Aprovada,"R$ 10.000,00"
2,440445/2026-4,RODRIGO MORENO MARQUES Universidade Federal de Minas Gerais,,"9,86",AC,Ciência da Informação,Recomendada,Aprovada,"R$ 14.500,00"
2,441214/2026-6,VIRGINIA BENTES PINTO Universidade Federal do Ceará,,"8,50",AC,Ciência da Informação,Recomendada,Aprovada,"R$ 11.500,00"
2,440134/2026-9,RENATO FERRACINI Universidade Estadual de Campinas,,"8,78",AC,Artes,Recomendada,Aprovada,"R$ 18.000,00"
2,440875/2026-9,CARLOS ALBERTO FERREIRA DA SILVA Universidade Federal de Sergipe,,"8,67",AC,Artes,Recomendada,Aprovada,"R$ 18.000,00"
2,440596/2026-2,FABIO RODRIGUES CORNIANI Universidade Federal do Sul da Bahia,,"9,33",AC,Comunicação,Recomendada,Aprovada,"R$ 20.000,00"
2,440258/2026-0,CARLA CANDIDA RIZZOTTO Universidade Federal do Paraná,,"9,83",AC,Comunicação,Recomendada,Aprovada,"R$ 30.000,00"
2,440288/2026-6,THIAGO CURY LUIZ Universidade Federal de Mato Grosso,,"9,89",AC,Comunicação,Recomendada,Aprovada,"R$ 40.000,00"
2,441034/2026-8,CLAUDEMIR EDSON VIANA Universidade Federal do Oeste do Pará,,"9,69",AC,Comunicação,Recomendada,Aprovada,"R$ 30.000,00"
2,440562/2026-0,CRISTIAN BERRIO ZAPATA Universidade Federal do Pará,,"9,92",AC,Ciência da Informação,Recomendada,Aprovada,"R$ 27.000,00"
2,440629/2026-8,ZENY DUARTE DE MIRANDA Universidade Federal da Bahia,,"8,94",AC,Ciência da Informação,Recomendada,Aprovada,"R$ 12.500,00"
2,441132/2026-0,MARCUS VINICIUS PEREIRA DA SILVA Fundação Oswaldo Cruz,,"9,67",AC,Ciência da Informação,Recomendada,Aprovada,"R$ 14.500,00"
2,440545/2026-9,GUSTAVO SILVA SALDANHA Universidade Federal do Rio de Janeiro,,"9,91",AC,Ciência da Informação,Recomendada,Aprovada,"R$ 17.500,00"
2,440031/2026-5,FRANCISCO CARLOS PALETTA Universidade de São Paulo,,"8,46",AC,Ciência da Informação,Recomendada,Aprovada,"R$ 11.500,00"
2,460184/2025-3,ADILSON LUIZ PINTO Universidade Federal de Santa Catarina,,"8,11",AC,Ciência da Informação,Recomendada,Aprovada,"R$ 10.000,00"
2,441100/2026-0,JUSSARA GOULART DA SILVA Universidade Federal de Uberlândia,,"8,50",AE,Administração,Recomendada,Aprovada,"R$ 26.000,00"
2,440153/2026-3,LUCIANO FERREIRA DA SILVA Universidade Nove de Julho,,"8,89",AE,Administração,Recomendada,Aprovada,"R$ 26.985,00"
2,441126/2026-0,MOACIR DE MIRANDA OLIVEIRA JUNIOR Faculdade FIA de Administração e Negócios,,"8,24",AE,Administração,Recomendada,Aprovada,"R$ 20.000,00"
2,440644/2026-7,ANDRES RODRIGUEZ VELOSO Universidade de São Paulo,,"9,39",AE,Administração,Recomendada,Aprovada,"R$ 61.000,00"
2,440294/2026-6,ANDREA VIVIANA WAICHMAN INSTITUTO FEDERAL DO PARANA - CAMPUS CURITIBA,,"8,28",AE,Administração,Recomendada,Aprovada,"R$ 24.800,00"
2,440747/2026-0,ANA LUCIA VITALE TORKOMIAN Associação Fórum Nacional de Gestores de Inovação e Transferência de Tecnol,,"8,27",AE,Administração,Recomendada,Aprovada,"R$ 24.380,00"
2,440656/2026-5,GIOVANNA PEZARICO Universidade Tecnológica Federal do Paraná,,"9,56",AE,Administração,Recomendada,Aprovada,"R$ 61.200,00"
2,460155/2025-3,DUARCIDES FERREIRA MARIOSA Pontifícia Universidade Católica de Campinas,,"8,44",AE,Administração,Recomendada,Aprovada,"R$ 25.200,00"
2,441088/2026-0,ANA MARIA DE ALBUQUERQUE VASCONCELLOS Universidade da Amazônia,,"9,33",AE,Administração,Recomendada,Aprovada,"R$ 45.620,00"
2,460112/2025-2,SUSANA CARLA FARIAS PEREIRA Universidade de Fortaleza,,"9,67",AE,Administração,Recomendada,Aprovada,"R$ 64.000,00"
2,441036/2026-0,CLAUDIA SOUZA PASSADOR Soc. Bras. de Administração Publica,,"9,22",AE,Administração,Recomendada,Aprovada,"R$ 44.000,00"
2,440304/2026-1,VINICIUS COSTA DA SILVA ZONATTO Associação Nacional de Programas de Pós-Graduação em Ciências Contábeis,,"9,72",AE,Administração,Recomendada,Aprovada,"R$ 65.000,00"
2,440818/2026-5,ALTAIR BORGERT Universidade Federal Rural de Pernambuco,,"8,78",AE,Administração,Recomendada,Aprovada,"R$ 13.000,00"
2,440230/2026-8,ALISON MARTINS MEURER Universidade Federal do Paraná,,"8,22",AE,Administração,Recomendada,Aprovada,"R$ 7.000,00"
2,460076/2025-6,ALEXANDRE EVARISTO PINTO Universidade de São Paulo,,"9,67",AE,Administração,Recomendada,Aprovada,"R$ 15.000,00"
2,440534/2026-7,MARCELO MACHADO DE FREITAS Universidade Federal de Santa Catarina,,"8,44",AE,Administração,Recomendada,Aprovada,"R$ 12.000,00"
2,440256/2026-7,ANDERSON TADEU MARQUES CAVALCANTE Associação Keynesiana Brasileira,,"9,11",AE,Economia,Recomendada,Aprovada,"R$ 25.000,00"
2,440131/2026-0,MARILDA ANTONIA DE OLIVEIRA SOTOMAYOR Universidade de São Paulo,,"9,22",AE,Economia,Recomendada,Aprovada,"R$ 25.500,00"
2,440463/2026-2,ADELAR FOCHEZATTO Pontifícia Universidade Católica do Rio Grande do Sul,,"9,44",AE,Economia,Recomendada,Aprovada,"R$ 40.000,00"
2,440924/2026-0,BERNARDO PALHARES CAMPOLINA DINIZ Universidade Federal de Minas Gerais,,"9,00",AE,Economia,Recomendada,Aprovada,"R$ 16.215,85"
2,440013/2026-7,ZILDA JOAQUINA COHEN GAMA DOS SANTOS Sociedade Brasileira de Economia Ecológica,,"8,89",AE,Economia,Recomendada,Aprovada,"R$ 16.000,00"
2,440040/2026-4,RODRIGO SIQUEIRA RODRIGUEZ Universidade do Estado do Rio de Janeiro,,"9,78",AE,Economia,Recomendada,Aprovada,"R$ 44.000,00"
2,440214/2026-2,JONNY MATEUS RODRIGUES Fundação Getúlio Vargas,,"9,28",AE,Administração,Recomendada,Aprovada,"R$ 45.000,00"
2,440257/2026-3,PAULA CARVALHO PEREDA Sociedade Brasileira de Econometria,,"9,67",AE,Economia,Recomendada,Aprovada,"R$ 40.000,00"
2,440006/2026-0,RAFAEL FELIPE SCHIOZER Sociedade Brasileira de Finanças,,"8,67",AE,Economia,Recomendada,Aprovada,"R$ 15.000,00"
2,440052/2026-2,CASSIA KELY FAVORETTO Associação Nacional de Centros de Pós-Graduação em Economia,,"10,00",AE,Economia,Recomendada,Aprovada,"R$ 55.000,00"
2,440762/2026-0,PAULO IVAN FERNANDES JUNIOR Empresa Brasileira de Pesquisa Agropecuária,,"9,53",AG,Agronomia,Recomendada,Aprovada,"R$ 39.000,00"
2,440082/2026-9,QUIRIJN DE JONG VAN LIER Pontifícia Universidade Católica do Rio de Janeiro,,"8,44",AG,Agronomia,Recomendada,Aprovada,"R$ 10.000,00"
2,440733/2026-0,EVERALDO ZONTA Universidade Federal Rural do Rio de Janeiro,,"9,12",AG,Agronomia,Recomendada,Aprovada,"R$ 12.000,00"
2,460165/2025-9,NOELI JUAREZ FERLA Universidade do Vale do Taquari - UNIVATES,,"9,22",AG,Agronomia,Recomendada,Aprovada,"R$ 12.304,00"
2,460127/2025-0,PAULO FELLIPE CRISTALDO Universidade Federal Rural de Pernambuco,,"9,83",AG,Agronomia,Recomendada,Aprovada,"R$ 45.000,00"
2,440337/2026-7,VALDIR MARCOS STEFENON Universidade Federal de Santa Catarina,,"9,06",AG,Agronomia,Recomendada,Aprovada,"R$ 30.000,00"
2,460122/2025-8,LUCAS RIOS DO AMARAL Associação Brasileira de Agricultura de Precisão,,"8,33",AG,Agronomia,Recomendada,Aprovada,"R$ 20.000,00"
2,441254/2026-8,FELIPE AUGUSTO MORETTI FERREIRA PINTO Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina,,"9,00",AG,Agronomia,Recomendada,Aprovada,"R$ 20.000,00"
2,440817/2026-9,KELLY TAGIANNE SANTOS DE SOUZA Universidade Federal de Roraima,,"8,20",AG,Agronomia,Recomendada,Aprovada,"R$ 20.000,00"
2,441054/2026-9,FELIPE BERMUDEZ PEREIRA Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina,,"8,88",AG,Agronomia,Recomendada,Aprovada,"R$ 20.000,00"
2,441283/2026-8,MARIE LUISE CAROLINA BARTZ Universidade Federal de Santa Catarina,,"9,29",AG,Agronomia,Recomendada,Aprovada,"R$ 18.000,00"
2,440409/2026-8,RAFFAELLA ROSSETTO Instituto Agronômico de Campinas,,"9,28",AG,Agronomia,Recomendada,Aprovada,"R$ 18.912,00"
2,440921/2026-0,WARLEY MARCOS NASCIMENTO Empresa Brasileira de Pesquisa Agropecuária,,"9,74",AG,Agronomia,Recomendada,Aprovada,"R$ 30.000,00"
2,460128/2025-6,ALFREDO JUNIOR PAIOLA ALBRECHT Universidade Federal do Paraná,,"8,89",AG,Agronomia,Recomendada,Aprovada,"R$ 30.000,00"
2,440979/2026-9,PEDRO LUIS DA COSTA AGUIAR ALVES Universidade Estadual Paulista Júlio de Mesquita Filho,,"8,87",AG,Agronomia,Recomendada,Aprovada,"R$ 20.000,00"
2,460167/2025-1,MATEUS FERREIRA SANTANA Universidade Federal de Viçosa,,"9,01",AG,Agronomia,Recomendada,Aprovada,"R$ 12.304,00"
2,440011/2026-4,DRAUZIO EDUARDO NARETTO RANGEL Universidade Federal de São Paulo,,"8,56",AG,Agronomia,Recomendada,Aprovada,"R$ 8.000,00"
2,460125/2025-7,LILIAN MARGARETE PAES GUIMARAES Universidade Federal Rural de Pernambuco,,"9,50",AG,Agronomia,Recomendada,Aprovada,"R$ 45.000,00"
2,440676/2026-6,FERNANDO AUGUSTO HENNING Associação Brasileira de Tecnologia de Sementes,,"9,11",AG,Agronomia,Recomendada,Aprovada,"R$ 30.000,00"
2,441174/2026-4,EDERLAN DE SOUZA FERREIRA Universidade Federal da Bahia,,"9,56",AL,Ciência e Tecnologia de Alimentos,Recomendada,Aprovada,"R$ 30.000,00"
2,440590/2026-4,MARIO ROBERTO MAROSTICA JUNIOR Universidade Estadual de Campinas,,"9,28",AL,Ciência e Tecnologia de Alimentos,Recomendada,Aprovada,"R$ 20.000,00"
2,440260/2026-4,PAULO JOSE DO AMARAL SOBRAL Universidade de São Paulo,,"9,44",AL,Ciência e Tecnologia de Alimentos,Recomendada,Aprovada,"R$ 20.000,00"
2,440472/2026-1,JESAIAS ISMAEL DA COSTA Universidade Federal do Amazonas,,"9,89",AQ,Recursos Pesqueiros e Engenharia de Pesca,Recomendada,Aprovada,"R$ 35.000,00"
2,440110/2026-2,SCHEILA ANELISE PEREIRA DUTRA Universidade Federal de Santa Catarina,,"9,83",AQ,Recursos Pesqueiros e Engenharia de Pesca,Recomendada,Aprovada,"R$ 30.000,00"
2,440154/2026-0,MARGARIDA MARIA BARROS Universidade Estadual Paulista Júlio de Mesquita Filho,,"9,67",AQ,Recursos Pesqueiros e Engenharia de Pesca,Recomendada,Aprovada,"R$ 15.000,00"
2,440666/2026-0,PAULO MASCARELLO BISCH Sociedade Brasileira de Biofísica,,"10,00",BF,Biofísica,Recomendada,Aprovada,"R$ 82.000,00"
2,460157/2025-6,ALICIA JULIANA KOWALTOWSKI Sociedade Brasileira de Bioquímica e Biologia Molecular,,"10,00",BF,Bioquímica,Recomendada,Aprovada,"R$ 82.000,00"
2,440375/2026-6,EMILIANO DE OLIVEIRA BARRETO Universidade Federal de Alagoas,,"10,00",BF,Farmacologia,Recomendada,Aprovada,"R$ 82.000,00"
2,440834/2026-0,EDUARDO COLOMBARI Federação das Sociedades de Biologia Experimental,,"10,00",BF,Fisiologia,Recomendada,Aprovada,"R$ 82.000,00"
2,441298/2026-5,ILMA SIMONI BRUM DA SILVA Sociedade Brasileira de Fisiologia,,"10,00",BF,Fisiologia,Recomendada,Aprovada,"R$ 82.000,00"
2,440192/2026-9,KAREN RENATA HERCULANO MATOS OLIVEIRA Sociedade Brasileira de Neurociências e Comportamento,,"10,00",BF,Fisiologia,Recomendada,Aprovada,"R$ 82.000,00"
2,440335/2026-4,CLAUDIA DO O PESSOA Universidade Federal do Ceará,,"9,58",BI,Biotecnologia,Recomendada,Aprovada,"R$ 31.444,00"
2,441075/2026-6,FRANCIS DE MORAIS FRANCO NUNES Universidade Federal de São Carlos,,"9,54",BI,Biotecnologia,Recomendada,Aprovada,"R$ 13.085,00"
2,441236/2026-0,AKIRA HOMMA Fundação Oswaldo Cruz,,"9,72",BI,Biotecnologia,Recomendada,Aprovada,"R$ 40.000,00"
2,440670/2026-8,VESPASIANO BORGES DE PAIVA NETO Universidade Federal do Vale do São Francisco,,"9,99",BO,Botânica,Recomendada,Aprovada,"R$ 40.000,00"
2,440138/2026-4,EDNA SCREMIN-DIAS Universidade Federal de Mato Grosso do Sul,,"10,00",BO,Botânica,Recomendada,Aprovada,"R$ 60.000,00"
2,441021/2026-3,JULIANO RODRIGUES GIMENEZ Universidade de Caxias do Sul,,"9,60",CA,Ciências Ambientais,Recomendada,Aprovada,"R$ 64.573,90"
2,440483/2026-3,ALEXEIA BARUFATTI Universidade Federal da Grande Dourados,,"9,80",CA,Ciências Ambientais,Recomendada,Aprovada,"R$ 82.654,59"
2,441211/2026-7,ANA JOSEFINA FERRARI Universidade Federal do Paraná,,"9,70",CA,Ciências Ambientais,Recomendada,Aprovada,"R$ 69.152,62"
2,440908/2026-4,TACIANA TOLEDO DE ALMEIDA ALBUQUERQUE Universidade Federal de Minas Gerais,,"9,90",CA,Geociências,Recomendada,Aprovada,"R$ 83.618,89"
2,440226/2026-0,RAFAEL DIAS ARAUJO Universidade Federal de Uberlândia,,"9,50",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 40.000,00"
2,440284/2026-0,AGMA JUCI MACHADO TRAINA Universidade de São Paulo,,"9,70",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 40.000,00"
2,440715/2026-1,ANDREIA LIBORIO SAMPAIO Universidade Federal do Ceará,,"9,09",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 25.000,00"
2,441181/2026-0,EDUARDO SANTANA DE ALMEIDA Universidade Federal da Bahia,,"8,00",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 12.000,00"
2,441117/2026-0,PAULO ROBERTO MIRANDA MEIRELLES Universidade de São Paulo,,"9,80",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 40.000,00"
2,440626/2026-9,AMAURY ANTONIO DE CASTRO JUNIOR Universidade Federal de Mato Grosso do Sul,,"8,50",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 15.000,00"
2,440535/2026-3,IWENS GERVASIO SENE JUNIOR Universidade Federal de Goiás,,"8,80",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 15.000,00"
2,440325/2026-9,SERGIO TEIXEIRA DE CARVALHO Universidade Federal de Goiás,,"8,60",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 15.000,00"
2,440100/2026-7,GRAZIELA FERREIRA GUARDA Universidade Federal Fluminense,,"7,90",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 12.000,00"
2,440054/2026-5,JOAO BATISTA FLORINDO Universidade Estadual de Campinas,,"7,80",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 12.000,00"
2,440179/2026-2,LUCIANA DE OLIVEIRA BERRETTA Universidade Federal de Goiás,,"8,70",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 15.000,00"
2,440175/2026-7,RAFAEL FERREIRA LEITE DE MELLO Universidade Federal Rural de Pernambuco,,"9,60",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 25.000,00"
2,440242/2026-6,THIAGO MEIRELLES VENTURA Universidade Federal de Mato Grosso,,"9,30",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 40.000,00"
2,441154/2026-3,FELIPE GOMES DE OLIVEIRA Universidade Federal do Amazonas,,"8,20",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 15.000,00"
2,441058/2026-4,JOAO PAULO SILVA DO MONTE LIMA Universidade Federal de Goiás,,"6,50",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 10.000,00"
2,440929/2026-1,LUIS ALONSO MANSILLA ALVAREZ Laboratório Nacional de Computação Científica,,"7,70",CC,Ciência da Computação,Recomendada,Aprovada,"R$ 12.000,00"
